time,msg.id,msg.len,data
1668751562895,5F0,8,00060B4F0783069A
1668751562905,5F0,8,00060B4F0783069A
1668751562913,5F1,8,00C1001191910101
1668751562914,5F2,8,03E8027902BB05EB
1668751562914,5F3,8,00C2007F00650000
1668751562914,5FD,8,004A013302E60032
1668751562918,5FE,8,0070F976F9680000
1668751562919,5F0,8,00060B4F0783069A
1668751562919,60F,8,6500000000000000
1668751562919,289,8,00009C0000000000
1668751562919,316,8,0000612A00000000
1668751562926,5F0,8,00060B4F0783069A
1668751562936,5F0,8,00060B4F0783069A
1668751562947,5F0,8,00060B4F0783069A
1668751562957,5F0,8,00060B4F0783069A
1668751562968,5F0,8,00060B4F0783069A
1668751562978,5F0,8,00060B4F0783069A
1668751562988,5F0,8,00060B4F0783069A
1668751563000,5F0,8,00060B4F0783069A
1668751563010,5F0,8,00060B4F0783069A
1668751563016,5F1,8,00C1001191910101
1668751563016,5F2,8,03E8027902BB05EB
1668751563016,5F3,8,017E007F00650000
1668751563017,5FD,8,004A012703CBFFF4
1668751563021,5FE,8,0070F976F9680000
1668751563022,625,8,0292000000000000
1668751563022,329,8,0098000000000000
1668751563022,60F,8,6500000000000000
1668751563022,316,8,0000612A00000000
1668751563027,5F0,8,00060B4F0783069A
1668751563032,5F0,8,00060B4F0783069A
1668751563042,5F0,8,00070B4F0783069A
1668751563052,5F0,8,00070B4F0783069A
1668751563062,5F0,8,00070B4F0783069A
1668751563072,5F0,8,00070B4F0783069A
1668751563083,5F0,8,00070B4F0783069A
1668751563093,5F0,8,00070B4F0783069A
1668751563103,5F0,8,00070B4F0783069A
1668751563114,5F0,8,00070B4F0783069A
1668751563115,5F1,8,00C1001191910101
1668751563115,5F2,8,03E8027902BB05EB
1668751563120,5F3,8,0202007E00650000
1668751563121,5F5,8,00640009006403E8
1668751563121,5FD,8,004A012C03D6FFF3
1668751563121,60F,8,6500000000000000
1668751563121,289,8,00009C0000000000
1668751563125,316,8,0000612A00000000
1668751563126,329,8,0098000000000000
1668751563126,5F0,8,00070B4F0783069A
1668751563134,5F0,8,00070B4F0783069A
1668751563145,5F0,8,00070B4F0783069A
1668751563155,5F0,8,00070B4F0783069A
1668751563165,5F0,8,00070B4F0783069A
1668751563176,5F0,8,00070B4F0783069A
1668751563187,5F0,8,00070B4F0783069A
1668751563197,5F0,8,00070B4F0783069A
1668751563207,5F0,8,00070B4F0783069A
1668751563214,5F1,8,00C1001191910101
1668751563215,5F2,8,03E8027902BB05EB
1668751563215,5F3,8,0204007E00650000
1668751563220,5F5,8,00640009006403E8
1668751563221,5FD,8,004A012E03D8FFF2
1668751563221,5FE,8,0070F976F9680000
1668751563221,60F,8,6500000000000000
1668751563226,289,8,00009C0000000000
1668751563226,316,8,0000612A00000000
1668751563226,329,8,0098000000000000
1668751563231,5F0,8,00070B4F0783069A
1668751563238,5F0,8,00070B4F0783069A
1668751563249,5F0,8,00070B4F0783069A
1668751563259,5F0,8,00070B4F0783069A
1668751563269,5F0,8,00070B4F0783069A
1668751563279,5F0,8,00070B4F0783069A
1668751563289,5F0,8,00070B4F0783069A
1668751563299,5F0,8,00070B4F0783069A
1668751563310,5F0,8,00070B4F0783069A
1668751563315,5F1,8,00C1001191910101
1668751563316,5F3,8,002F007E00650000
1668751563316,5F2,8,03E8027902BB05EB
1668751563321,5FD,8,004A012E03D8FFF2
1668751563321,5FE,8,0070F976F9680000
1668751563321,5F5,8,00640009006403E8
1668751563321,5F0,8,00070B4F0783069A
1668751563326,289,8,00009C0000000000
1668751563327,316,8,0000612A00000000
1668751563327,329,8,0098000000000000
1668751563331,5F0,8,00070B4F0783069A
1668751563341,5F0,8,00070B4F0783069A
1668751563351,5F0,8,00070B4F0783069A
1668751563361,5F0,8,00070B4F0783069A
1668751563371,5F0,8,00070B4F0783069A
1668751563381,5F0,8,00070B4F0783069A
1668751563392,5F0,8,00070B4F0783069A
1668751563402,5F0,8,00070B4F0783069A
1668751563412,5F0,8,00070B4F0783069A
1668751563415,5F1,8,00C1001091910101
1668751563415,5F2,8,03E8032902BB05EB
1668751563420,5F3,8,0004007D00650000
1668751563420,5F5,8,00640009006403E8
1668751563421,5FD,8,004A012F03D8FFF1
1668751563421,60F,8,6500000000000000
1668751563425,289,8,00009C0000000000
1668751563426,316,8,0000000000000000
1668751563426,329,8,0098000000000000
1668751563426,5F0,8,0007000000000000
1668751563433,5F0,8,0007000000000000
1668751563443,5F0,8,0007000000000000
1668751563453,5F0,8,0007000000000000
1668751563463,5F0,8,0007000000000000
1668751563473,5F0,8,0007000000000000
1668751563484,5F0,8,0007000000000000
1668751563494,5F0,8,0007000000000000
1668751563504,5F0,8,0007000000000000
1668751563514,5F0,8,0007000000000000
1668751563515,5F1,8,00C1000091910101
1668751563520,5F2,8,03E803DA02BB05EB
1668751563521,5F3,8,0002007D00650000
1668751563521,5F5,8,00640009006403E8
1668751563521,60F,8,6500000000000000
1668751563526,289,8,00009C0000000000
1668751563526,316,8,0000000000000000
1668751563526,329,8,0098000000000000
1668751563527,5F0,8,0007000000000000
1668751563535,5F0,8,0007000000000000
1668751563545,5F0,8,0007000000000000
1668751563555,5F0,8,0007000000000000
1668751563566,5F0,8,0007000000000000
1668751563576,5F0,8,0007000000000000
1668751563586,5F0,8,0007000000000000
1668751563596,5F0,8,0007000000000000
1668751563606,5F0,8,0007000000000000
1668751563615,5F1,8,00C1000091910101
1668751563616,5F2,8,03E803DB02BB05EB
1668751563621,5F5,8,00640009006403E8
1668751563621,5F3,8,0002007C00650000
1668751563621,5FD,8,004A00D203D8FFF1
1668751563621,60F,8,6500000000000000
1668751563626,289,8,00009C0000000000
1668751563627,316,8,0000000000000000
1668751563627,329,8,0098000000000000
1668751563627,5F0,8,0007000000000000
1668751563637,5F0,8,0007000000000000
1668751563647,5F0,8,0007000000000000
1668751563658,5F0,8,0007000000000000
1668751563668,5F0,8,0007000000000000
1668751563678,5F0,8,0007000000000000
1668751563688,5F0,8,0007000000000000
1668751563699,5F0,8,0007000000000000
1668751563709,5F0,8,0007000000000000
1668751563716,5F1,8,00C1000091910101
1668751563716,5F2,8,03E803DA02BB05EB
1668751563717,5F3,8,0002007C00650000
1668751563717,5F5,8,00640009006403E8
1668751563718,5FD,8,004A00BD03D8FFF0
1668751563718,5FE,8,0070F976F9680000
1668751563719,5F0,8,0007000000000000
1668751563720,625,8,00CD000000000000
1668751563720,60F,8,6500000000000000
1668751563724,289,8,00009C0000000000
1668751563725,316,8,0000000000000000
1668751563725,329,8,0098000000000000
1668751563730,5F0,8,0007000000000000
1668751563740,5F0,8,0007000000000000
1668751563750,5F0,8,0007000000000000
1668751563760,5F0,8,0007000000000000
1668751563770,5F0,8,0007000000000000
1668751563781,5F0,8,0007000000000000
1668751563791,5F0,8,0007000000000000
1668751563801,5F0,8,0007000000000000
1668751563811,5F0,8,0007000000000000
1668751563820,5F1,8,00C1000091910101
1668751563821,625,8,00BD000000000000
1668751563821,5F2,8,03E803DA02BB05EB
1668751563821,5F3,8,0002007C00650000
1668751563821,5FE,8,0070F976F9680000
1668751563826,5F0,8,0007000000000000
1668751563826,289,8,00009C0000000000
1668751563827,316,8,0000000000000000
1668751563827,329,8,0098000000000000
1668751563832,5F0,8,0007000000000000
1668751563842,5F0,8,0007000000000000
1668751563852,5F0,8,0007000000000000
1668751563862,5F0,8,0007000000000000
1668751563873,5F0,8,0007000000000000
1668751563883,5F0,8,0007000000000000
1668751563893,5F0,8,0007000000000000
1668751563903,5F0,8,0007000000000000
1668751563913,5F0,8,0007000000000000
1668751563920,5F1,8,00C1000091910101
1668751563921,625,8,00AD000000000000
1668751563921,5F2,8,03E803DA02BB05EB
1668751563921,5F3,8,0002007D00650000
1668751563921,5FE,8,0070F976F9680000
1668751563926,289,8,00009C0000000000
1668751563926,316,8,0000000000000000
1668751563926,329,8,0098000000000000
1668751563927,5F0,8,0007000000000000
1668751563934,5F0,8,0007000000000000
1668751563944,5F0,8,0007000000000000
1668751563954,5F0,8,0007000000000000
1668751563964,5F0,8,0007000000000000
1668751563975,5F0,8,0007000000000000
1668751563985,5F0,8,0007000000000000
1668751563995,5F0,8,0007000000000000
1668751564000,5F0,8,0007000000000000
1668751564010,5F0,8,0007000000000000
1668751564010,5F1,8,00C1000091910101
1668751564011,5F2,8,03E803DA02BB05EB
1668751564011,5F3,8,0002007D00650000
1668751564012,5F5,8,00640009006403E8
1668751564012,5FD,8,004A009503D9FFEF
1668751564013,5FE,8,0070F976F9680000
1668751564019,625,8,00A5000000000000
1668751564020,60F,8,6500000000000000
1668751564020,289,8,00009C0000000000
1668751564020,329,8,0098000000000000
1668751564020,5F0,8,0007000000000000
1668751564030,5F0,8,0007000000000000
1668751564041,5F0,8,0008000000000000
1668751564051,5F0,8,0008000000000000
1668751564061,5F0,8,0008000000000000
1668751564071,5F0,8,0008000000000000
1668751564081,5F0,8,0008000000000000
1668751564091,5F0,8,0008000000000000
1668751564101,5F0,8,0008000000000000
1668751564110,5F1,8,00C1000091910101
1668751564111,5F2,8,03E803DA02BB05EB
1668751564111,5F3,8,0002007D00650000
1668751564112,5F0,8,0008000000000000
1668751564112,5F5,8,00640009006403E8
1668751564113,5FD,8,004A008903D8FFEF
1668751564113,5FE,8,0070F976F9680000
1668751564118,625,8,0099000000000000
1668751564119,316,8,0000000000000000
1668751564119,60F,8,6500000000000000
1668751564119,289,8,00009C0000000000
1668751564119,329,8,0098000000000000
1668751564124,5F0,8,0008000000000000
1668751564132,5F0,8,0008000000000000
1668751564142,5F0,8,0008000000000000
1668751564153,5F0,8,0008000000000000
1668751564163,5F0,8,0008000000000000
1668751564173,5F0,8,0008000000000000
1668751564183,5F0,8,0008000000000000
1668751564194,5F0,8,0008000000000000
1668751564204,5F0,8,0008000000000000
1668751564210,5F1,8,00C1000091910101
1668751564211,5F2,8,03E803DA02BB05EB
1668751564211,5F3,8,0002007D00650000
1668751564212,5F5,8,00640009006403E8
1668751564213,5FD,8,004A008003D9FFEF
1668751564213,5FE,8,0070F976F9680000
1668751564214,5F0,8,0008000000000000
1668751564219,625,8,008F000000000000
1668751564220,60F,8,6500000000000000
1668751564220,289,8,00009C0000000000
1668751564220,329,8,0098000000000000
1668751564225,5F0,8,0008000000000000
1668751564234,5F0,8,0008000000000000
1668751564245,5F0,8,0008000000000000
1668751564255,5F0,8,0008000000000000
1668751564266,5F0,8,0008000000000000
1668751564276,5F0,8,0008000000000000
1668751564286,5F0,8,0008000000000000
1668751564296,5F0,8,0008000000000000
1668751564307,5F0,8,0008000000000000
1668751564314,5F1,8,00C1000091910101
1668751564315,5F2,8,03E803DA02BB05EB
1668751564315,5F3,8,0002007D00650000
1668751564315,5FE,8,0070F976F9680000
1668751564320,60F,8,6500000000000000
1668751564321,625,8,0086000000000000
1668751564321,5F0,8,0008000000000000
1668751564321,329,8,0098000000000000
1668751564327,5F0,8,0008000000000000
1668751564338,5F0,8,0008000000000000
1668751564348,5F0,8,0008000000000000
1668751564358,5F0,8,0008000000000000
1668751564368,5F0,8,0008000000000000
1668751564379,5F0,8,0008000000000000
1668751564389,5F0,8,0008000000000000
1668751564399,5F0,8,0008000000000000
1668751564409,5F0,8,0008000000000000
1668751564414,5F1,8,00C1000091910101
1668751564415,5F2,8,03E803DA02BB05EB
1668751564415,5F3,8,0002007D00650000
1668751564415,5FE,8,0070F976F9680000
1668751564419,60F,8,6500000000000000
1668751564420,625,8,007E000000000000
1668751564420,289,8,00009C0000000000
1668751564420,316,8,0000000000000000
1668751564420,329,8,0098000000000000
1668751564425,5F0,8,0008000000000000
1668751564430,5F0,8,0008000000000000
1668751564440,5F0,8,0008000000000000
1668751564450,5F0,8,0008000000000000
1668751564461,5F0,8,0008000000000000
1668751564471,5F0,8,0008000000000000
1668751564481,5F0,8,0008000000000000
1668751564491,5F0,8,0008000000000000
1668751564502,5F0,8,0008000000000000
1668751564511,5F1,8,00C1000091910101
1668751564512,5F2,8,03E803DA02BB05EB
1668751564512,5F3,8,0002007D00650000
1668751564513,5F0,8,0008000000000000
1668751564513,5F5,8,00640009006403E8
1668751564514,5FD,8,004A006903D8FFEF
1668751564514,5FE,8,0070F976F9680000
1668751564519,60F,8,6500000000000000
1668751564519,625,8,0077000000000000
1668751564524,289,8,00009C0000000000
1668751564524,316,8,0000000000000000
1668751564524,329,8,0098000000000000
1668751564525,5F0,8,0008000000000000
1668751564532,5F0,8,0008000000000000
1668751564542,5F0,8,0008000000000000
1668751564552,5F0,8,0008000000000000
1668751564563,5F0,8,0008000000000000
1668751564573,5F0,8,0008000000000000
1668751564583,5F0,8,0008000000000000
1668751564593,5F0,8,0008000000000000
1668751564603,5F0,8,0008000000000000
1668751564611,5F1,8,00C1000091910101
1668751564612,5F2,8,03E803DA02BB05EB
1668751564612,5F3,8,0002007D00650000
1668751564613,5F5,8,00640009006403E8
1668751564614,5FD,8,004A006203D8FFEF
1668751564614,5F0,8,0008000000000000
1668751564618,5FE,8,0070F976F9680000
1668751564619,60F,8,6500000000000000
1668751564619,625,8,0071000000000000
1668751564624,289,8,00009C0000000000
1668751564624,316,8,0000000000000000
1668751564625,329,8,0098000000000000
1668751564625,5F0,8,0008000000000000
1668751564634,5F0,8,0008000000000000
1668751564644,5F0,8,0008000000000000
1668751564654,5F0,8,0008000000000000
1668751564664,5F0,8,0008000000000000
1668751564674,5F0,8,0008000000000000
1668751564685,5F0,8,0008000000000000
1668751564695,5F0,8,0008000000000000
1668751564705,5F0,8,0008000000000000
1668751564714,5F1,8,00C1000091910101
1668751564714,5F2,8,03E803DA02BB05EB
1668751564714,5F3,8,0002007D00650000
1668751564715,5FD,8,004A005B03D9FFEF
1668751564715,5FE,8,0070F976F9680000
1668751564719,60F,8,6500000000000000
1668751564720,5F0,8,0008000000000000
1668751564720,625,8,006A000000000000
1668751564724,289,8,00009C0000000000
1668751564725,316,8,0000000000000000
1668751564725,329,8,0098000000000000
1668751564729,5F0,8,0008000000000000
1668751564736,5F0,8,0008000000000000
1668751564746,5F0,8,0008000000000000
1668751564756,5F0,8,0008000000000000
1668751564766,5F0,8,0008000000000000
1668751564776,5F0,8,0008000000000000
1668751564787,5F0,8,0008000000000000
1668751564797,5F0,8,0008000000000000
1668751564807,5F0,8,0008000000000000
1668751564814,5F1,8,00C1000091910101
1668751564814,5F2,8,03E803DA02BB05EB
1668751564815,5FE,8,0070F976F9680000
1668751564815,5F3,8,0002007D00650000
1668751564815,5FD,8,004A005603D8FFEF
1668751564819,60F,8,6500000000000000
1668751564820,625,8,0064000000000000
1668751564820,5F0,8,0008000000000000
1668751564824,289,8,00009C0000000000
1668751564825,316,8,0000000000000000
1668751564825,329,8,0098000000000000
1668751564829,5F0,8,0008000000000000
1668751564838,5F0,8,0008000000000000
1668751564848,5F0,8,0008000000000000
1668751564858,5F0,8,0008000000000000
1668751564868,5F0,8,0008000000000000
1668751564879,5F0,8,0008000000000000
1668751564889,5F0,8,0008000000000000
1668751564899,5F0,8,0008000000000000
1668751564909,5F0,8,0008000000000000
1668751564914,5F1,8,00C1000091910101
1668751564914,5FD,8,004A005003D8FFEF
1668751564915,5F2,8,03E803DA02BB05EB
1668751564915,5F3,8,0002007D00650000
1668751564915,5F5,8,00640009006403E8
1668751564919,625,8,005E000000000000
1668751564920,60F,8,6500000000000000
1668751564920,5F0,8,0008000000000000
1668751564924,289,8,00009C0000000000
1668751564925,316,8,0000000000000000
1668751564925,329,8,0098000000000000
1668751564929,5F0,8,0008000000000000
1668751564939,5F0,8,0008000000000000
1668751564950,5F0,8,0008000000000000
1668751564960,5F0,8,0008000000000000
1668751564970,5F0,8,0008000000000000
1668751564980,5F0,8,0008000000000000
1668751564991,5F0,8,0008000000000000
1668751565000,5F0,8,0008000000000000
1668751565010,5F0,8,0008000000000000
1668751565011,5F1,8,00C1000091910101
1668751565012,5F2,8,03E803DB02BB05EB
1668751565012,5F3,8,0002007D00650000
1668751565013,5F5,8,00640009006403E8
1668751565013,5FD,8,004A004A03D8FFEF
1668751565017,5FE,8,0070F976F9680000
1668751565018,625,8,0059000000000000
1668751565018,60F,8,6500000000000000
1668751565023,289,8,00009C0000000000
1668751565024,316,8,0000000000000000
1668751565024,329,8,0098000000000000
1668751565024,5F0,8,0008000000000000
1668751565031,5F0,8,0008000000000000
1668751565041,5F0,8,0009000000000000
1668751565051,5F0,8,0009000000000000
1668751565061,5F0,8,0009000000000000
1668751565071,5F0,8,0009000000000000
1668751565082,5F0,8,0009000000000000
1668751565092,5F0,8,0009000000000000
1668751565102,5F0,8,0009000000000000
1668751565111,5F1,8,00C1000091910101
1668751565112,5F2,8,03E803DA02BB05EB
1668751565113,5F3,8,0002007D00650000
1668751565113,5F0,8,0009000000000000
1668751565118,5F5,8,00640009006403E8
1668751565119,5FD,8,004A004503D8FFEF
1668751565119,5FE,8,0070F976F9680000
1668751565119,625,8,0054000000000000
1668751565123,289,8,00009C0000000000
1668751565124,316,8,0000000000000000
1668751565124,329,8,0098000000000000
1668751565124,5F0,8,0009000000000000
1668751565133,5F0,8,0009000000000000
1668751565144,5F0,8,0009000000000000
1668751565154,5F0,8,0009000000000000
1668751565164,5F0,8,0009000000000000
1668751565174,5F0,8,0009000000000000
1668751565184,5F0,8,0009000000000000
1668751565195,5F0,8,0009000000000000
1668751565205,5F0,8,0009000000000000
1668751565213,5F1,8,00C1000091910101
1668751565214,5F2,8,03E803DA02BB05EB
1668751565214,5FD,8,004A004003D9FFEF
1668751565214,5F3,8,0002007D00650000
